華語詞目id,華語詞目,腔,漢字,羅馬字
,有錢人,臺中偏漳腔,好額人,hó-gia̍h-lâng
,陰陽人,鹿港偏泉腔,半陰陽,puànn-iam-iûnn
,陰陽人,三峽偏泉腔,半陰陽,puànn-iam-iûnn
,陰陽人,臺北偏泉腔,半陰陽仔,puànn-iam-iûnn-á
,陰陽人,宜蘭偏漳腔,半陰陽仔,puànn-iam-muî-á
,陰陽人,臺南混合腔,半陰陽仔,puànn-iam-iônn-á
,陰陽人,高雄混合腔,半陰陽仔,puànn-lam-niû-á
,陰陽人,金門偏泉腔,半陰陽,puànn-iam-iûnn
,陰陽人,馬公偏泉腔,半陰陽,puànn-iam-iûnn
,陰陽人,新竹偏泉腔,半陰陽,puànn-iam-iûnn
,陰陽人,臺中偏漳腔,半陰陽,puànn-iam-iûnn
,跛腳,鹿港偏泉腔,瘸跤,khêr-kha
,跛腳,三峽偏泉腔,跛跤,pái-kha
,跛腳,臺北偏泉腔,跛跤,pái-kha
,跛腳,宜蘭偏漳腔,瘸跤,khuê-kha
,跛腳,臺南混合腔,跛跤,pái-kha
,跛腳,高雄混合腔,瘸跤,khuê-kha
,跛腳,金門偏泉腔,跛跤,pái-kha
,跛腳,馬公偏泉腔,跛跤,pái-kha
,跛腳,新竹偏泉腔,跛跤,pái-kha
,跛腳,臺中偏漳腔,跛跤,pái-kha
,瘸手,鹿港偏泉腔,瘸手,kher-tshiú
,瘸手,三峽偏泉腔,瘸手,kher-tshiú
,瘸手,臺北偏泉腔,瘸手,khê-tshiú
,瘸手,宜蘭偏漳腔,瘸手,khuê-tshiú
,瘸手,臺南混合腔,瘸手,khue-tshiú
,瘸手,高雄混合腔,瘸手,khuê-tshiú
,瘸手,金門偏泉腔,瘸手,kher-tshiú
,瘸手,馬公偏泉腔,瘸手,khê-tshiú
,瘸手,新竹偏泉腔,瘸手,khê-tshiú
,瘸手,臺中偏漳腔,瘸手,khuê-tshiú
,聖筊,鹿港偏泉腔,一桮,tsi̍t-pue
,聖筊,三峽偏泉腔,聖桮,siànn-pue
,聖筊,臺北偏泉腔,象桮,siūnn-pue
,聖筊,宜蘭偏漳腔,象桮,sīn-pue
,聖筊,臺南混合腔,象桮,siōnn-pue
,聖筊,高雄混合腔,象桮,siūnn-pue
,聖筊,金門偏泉腔,象桮,siūnn-pue
,聖筊,馬公偏泉腔,象桮,siūnn-pue
,聖筊,新竹偏泉腔,象桮,sīn-pue
,聖筊,臺中偏漳腔,象桮,sīn-pue
,扮家家酒,鹿港偏泉腔,扮咕咧仔,pǎn-koo-lê-á
,扮家家酒,三峽偏泉腔,扮公伙仔,pān-kong-hér-á
,扮家家酒,臺北偏泉腔,扮公伙仔,pān-kong-hé-á
,扮家家酒,宜蘭偏漳腔,扮公伙仔,pān-kong-hué-á
,扮家家酒,臺南混合腔,扮公伙仔,pān-kong-hué-á
,扮家家酒,高雄混合腔,掩咯雞,am-ko̍k-ke
,扮家家酒,高雄混合腔,扮公伙仔,pān-kong-hué-á
,扮家家酒,金門偏泉腔,扮公伙仔,pān-kong-hér--á
,扮家家酒,馬公偏泉腔,扮公貨仔,pān-kong-hè--á
,扮家家酒,新竹偏泉腔,扮姑伙仔,pān-koo-hér-á
,扮家家酒,臺中偏漳腔,扮公伙仔,pān-kong-hué-á
,老鷹抓小雞,鹿港偏泉腔,覓,bǎ
,老鷹抓小雞,三峽偏泉腔,覓雞仔,bā-kere-á
,老鷹抓小雞,臺北偏泉腔,挾,gia̍p
,老鷹抓小雞,臺北偏泉腔,覓,bā
,老鷹抓小雞,宜蘭偏漳腔,鋏,giap
,老鷹抓小雞,臺南混合腔,挾,nge̍h
,老鷹抓小雞,高雄混合腔,挾,nge̍h
,老鷹抓小雞,金門偏泉腔,覓,buâ
,老鷹抓小雞,馬公偏泉腔,挾,nge̍h
,老鷹抓小雞,新竹偏泉腔,㨑,tsang
